pidlink,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration
274180006.0,0,1,0,0,0,0
274200002.0,0,1,0,0,0,0
274200003.0,0,1,0,0,0,0
274200008.0,0,1,0,0,0,0
274200004.0,0,1,0,0,0,0
274210001.0,0,1,0,0,0,0
274210003.0,0,1,0,0,0,0
274220001.0,0,1,0,0,0,0
274220002.0,0,1,0,0,0,0
274220004.0,0,0,0,1,0,0
274220006.0,1,0,0,0,0,0
274230001.0,0,1,0,0,0,0
274230002.0,0,1,0,0,0,0
274230004.0,0,1,0,0,0,0
274240001.0,0,1,0,0,0,0
274240002.0,0,1,0,0,0,0
274240003.0,1,0,0,0,0,0
274243104.0,1,0,0,0,0,0
274250001.0,0,1,0,0,0,0
274250002.0,0,1,0,0,0,0
274280002.0,0,1,0,0,0,0
274290002.0,0,1,0,0,0,0
274290003.0,0,1,0,0,0,0
274290004.0,0,0,0,0,0,1
274300003.0,0,1,0,0,0,0
274300004.0,0,1,0,0,0,0
275010001.0,0,0,0,0,0,1
275010002.0,0,1,0,0,0,0
275020003.0,0,1,0,0,0,0
275020007.0,0,1,0,0,0,0
275020010.0,0,1,0,0,0,0
275030002.0,0,1,0,0,0,0
275040001.0,0,1,0,0,0,0
275040002.0,0,1,0,0,0,0
275050001.0,0,1,0,0,0,0
275050002.0,0,1,0,0,0,0
275050004.0,0,1,0,0,0,0
275060001.0,0,1,0,0,0,0
275060003.0,0,1,0,0,0,0
275060004.0,0,1,0,0,0,0
275070003.0,0,1,0,0,0,0
275070004.0,0,1,0,0,0,0
275080004.0,0,1,0,0,0,0
275080005.0,0,1,0,0,0,0
275090001.0,0,1,0,0,0,0
275090002.0,0,1,0,0,0,0
275090005.0,1,0,0,0,0,0
275093103.0,1,0,0,0,0,0
275110002.0,0,1,0,0,0,0
275110004.0,0,0,0,0,0,1
275110005.0,0,1,0,0,0,0
275110003.0,0,1,0,0,0,0
275113102.0,0,1,0,0,0,0
275120001.0,0,1,0,0,0,0
275120002.0,0,1,0,0,0,0
275130001.0,0,1,0,0,0,0
275130002.0,0,1,0,0,0,0
275140001.0,0,1,0,0,0,0
275140006.0,0,1,0,0,0,0
275140009.0,0,1,0,0,0,0
275140004.0,0,1,0,0,0,0
275143101.0,0,1,0,0,0,0
275140005.0,0,1,0,0,0,0
275143201.0,0,1,0,0,0,0
275150001.0,0,1,0,0,0,0
275150002.0,0,1,0,0,0,0
275160001.0,0,1,0,0,0,0
275160002.0,0,1,0,0,0,0
275160003.0,0,0,0,0,0,1
275170002.0,0,1,0,0,0,0
275170003.0,0,1,0,0,0,0
275170001.0,0,1,0,0,0,0
275171102.0,0,1,0,0,0,0
275180002.0,0,1,0,0,0,0
275180007.0,0,1,0,0,0,0
275180003.0,0,1,0,0,0,0
275183102.0,0,1,0,0,0,0
275190001.0,0,1,0,0,0,0
275190004.0,0,1,0,0,0,0
275193102.0,0,1,0,0,0,0
275200001.0,0,1,0,0,0,0
275200002.0,0,1,0,0,0,0
276010008.0,0,0,0,0,0,1
276010010.0,0,0,0,0,0,1
276010003.0,0,1,0,0,0,0
276013102.0,0,1,0,0,0,0
276020004.0,0,1,0,0,0,0
276020010.0,0,1,0,0,0,0
276030003.0,0,1,0,0,0,0
276030004.0,0,1,0,0,0,0
276030005.0,0,1,0,0,0,0
276040001.0,0,1,0,0,0,0
276040004.0,0,1,0,0,0,0
276050001.0,0,1,0,0,0,0
276050002.0,0,1,0,0,0,0
276050003.0,1,0,0,0,0,0
276053101.0,1,0,0,0,0,0
276060004.0,0,1,0,0,0,0
276060012.0,0,0,0,0,0,1
276070004.0,0,1,0,0,0,0
276070005.0,0,1,0,0,0,0
276080001.0,0,0,0,0,0,1
276080002.0,0,0,0,0,0,1
276080004.0,0,0,1,0,0,0
276090001.0,0,1,0,0,0,0
276090005.0,0,1,0,0,0,0
276100006.0,0,0,0,0,0,1
276110001.0,0,1,0,0,0,0
276110002.0,0,1,0,0,0,0
276110006.0,0,0,0,0,0,1
276110008.0,1,0,0,0,0,0
276111102.0,1,0,0,0,0,0
276120001.0,0,1,0,0,0,0
276120002.0,0,1,0,0,0,0
276130001.0,0,1,0,0,0,0
276130002.0,0,1,0,0,0,0
276140004.0,1,0,0,0,0,0
276140003.0,0,1,0,0,0,0
276140005.0,0,1,0,0,0,0
276150002.0,0,1,0,0,0,0
276160001.0,0,1,0,0,0,0
276170001.0,0,1,0,0,0,0
276170002.0,0,1,0,0,0,0
276170004.0,0,1,0,0,0,0
276170005.0,0,0,0,0,0,1
276170003.0,0,1,0,0,0,0
276173102.0,0,1,0,0,0,0
276180005.0,0,1,0,0,0,0
276180007.0,0,1,0,0,0,0
276180003.0,0,1,0,0,0,0
276183102.0,0,1,0,0,0,0
276190001.0,0,1,0,0,0,0
276190002.0,0,1,0,0,0,0
276190009.0,0,1,0,0,0,0
276190004.0,0,1,0,0,0,0
276200001.0,0,1,0,0,0,0
276200002.0,0,1,0,0,0,0
276200004.0,0,1,0,0,0,0
276200003.0,0,1,0,0,0,0
276201103.0,0,1,0,0,0,0
277010003.0,0,1,0,0,0,0
277012101.0,0,1,0,0,0,0
277020001.0,0,1,0,0,0,0
277020007.0,0,1,0,0,0,0
277020002.0,1,0,0,0,0,0
277020005.0,1,0,0,0,0,0
277030002.0,0,1,0,0,0,0
277030005.0,0,1,0,0,0,0
277040002.0,0,1,0,0,0,0
277040003.0,0,1,0,0,0,0
277040008.0,0,1,0,0,0,0
277050002.0,0,1,0,0,0,0
277050004.0,0,0,0,0,0,1
277060001.0,0,1,0,0,0,0
277060002.0,0,1,0,0,0,0
277070003.0,0,0,0,0,0,1
277073101.0,0,0,0,0,0,1
277080003.0,0,1,0,0,0,0
277083102.0,0,1,0,0,0,0
277090003.0,0,1,0,0,0,0
277092101.0,0,1,0,0,0,0
277100001.0,0,0,0,0,0,1
277110001.0,0,1,0,0,0,0
277110002.0,0,1,0,0,0,0
277110003.0,0,1,0,0,0,0
277120001.0,0,1,0,0,0,0
277120002.0,0,1,0,0,0,0
277130001.0,0,1,0,0,0,0
277130002.0,0,1,0,0,0,0
277130004.0,0,1,0,0,0,0
277130005.0,0,1,0,0,0,0
277132101.0,0,1,0,0,0,0
277130006.0,1,0,0,0,0,0
277132201.0,1,0,0,0,0,0
277140004.0,0,1,0,0,0,0
277140008.0,0,1,0,0,0,0
277140003.0,0,1,0,0,0,0
277140011.0,0,1,0,0,0,0
277143102.0,0,1,0,0,0,0
277140009.0,0,1,0,0,0,0
277141102.0,0,1,0,0,0,0
277160001.0,0,1,0,0,0,0
277160002.0,0,1,0,0,0,0
277180004.0,0,1,0,0,0,0
277180005.0,0,1,0,0,0,0
277180006.0,0,1,0,0,0,0
277190001.0,0,1,0,0,0,0
277190002.0,0,1,0,0,0,0
278010006.0,0,0,0,0,0,1
278013102.0,0,1,0,0,0,0
278020006.0,0,1,0,0,0,0
278020010.0,0,1,0,0,0,0
278030001.0,0,1,0,0,0,0
278030002.0,0,1,0,0,0,0
278031102.0,0,0,0,0,0,1
278030005.0,0,0,0,0,0,1
278033102.0,0,0,0,0,0,1
278040001.0,0,1,0,0,0,0
278040002.0,0,1,0,0,0,0
278040003.0,0,1,0,0,0,0
278060001.0,0,1,0,0,0,0
278060002.0,0,1,0,0,0,0
278060009.0,0,1,0,0,0,0
278060016.0,0,1,0,0,0,0
278060003.0,0,0,0,0,0,1
278063102.0,0,0,0,0,0,1
278070004.0,0,0,0,0,0,1
278070005.0,1,0,0,0,0,0
278073102.0,1,0,0,0,0,0
278080001.0,0,1,0,0,0,0
278080002.0,0,1,0,0,0,0
278080004.0,0,1,0,0,0,0
278080005.0,0,1,0,0,0,0
278083101.0,0,1,0,0,0,0
278090007.0,0,1,0,0,0,0
278090012.0,0,1,0,0,0,0
278100002.0,0,0,0,0,0,1
278100004.0,0,0,0,0,0,1
278100006.0,0,1,0,0,0,0
278100003.0,0,1,0,0,0,0
278103102.0,0,0,0,0,0,1
278120004.0,0,0,0,0,0,1
278123201.0,0,0,0,0,0,1
278120003.0,0,1,0,0,0,0
278120007.0,0,1,0,0,0,0
278150002.0,0,1,0,0,0,0
278150008.0,0,1,0,0,0,0
278153301.0,0,1,0,0,0,0
278160002.0,0,1,0,0,0,0
278160003.0,0,1,0,0,0,0
278180001.0,0,1,0,0,0,0
278200001.0,0,1,0,0,0,0
278200002.0,0,1,0,0,0,0
278200003.0,0,1,0,0,0,0
279010003.0,1,0,0,0,0,0
279010004.0,1,0,0,0,0,0
279010002.0,1,0,0,0,0,0
279020001.0,1,0,0,0,0,0
279020003.0,1,0,0,0,0,0
279030003.0,1,0,0,0,0,0
279030009.0,0,0,0,0,1,0
279040001.0,1,0,0,0,0,0
279040003.0,1,0,0,0,0,0
279040004.0,1,0,0,0,0,0
279043101.0,1,0,0,0,0,0
279050001.0,0,0,0,0,1,0
279050002.0,1,0,0,0,0,0
279060001.0,1,0,0,0,0,0
279060006.0,1,0,0,0,0,0
279070001.0,1,0,0,0,0,0
279070002.0,1,0,0,0,0,0
279080001.0,1,0,0,0,0,0
279090007.0,1,0,0,0,0,0
279090002.0,1,0,0,0,0,0
279090006.0,0,0,0,0,1,0
279100001.0,1,0,0,0,0,0
279100002.0,1,0,0,0,0,0
279100005.0,0,0,0,0,1,0
279100006.0,1,0,0,0,0,0
279110001.0,1,0,0,0,0,0
279110004.0,1,0,0,0,0,0
279120002.0,1,0,0,0,0,0
279121102.0,1,0,0,0,0,0
279130006.0,0,0,0,0,1,0
279140002.0,1,0,0,0,0,0
279140003.0,1,0,0,0,0,0
279140001.0,1,0,0,0,0,0
279143101.0,1,0,0,0,0,0
279150005.0,1,0,0,0,0,0
279152103.0,1,0,0,0,0,0
279150003.0,1,0,0,0,0,0
279152201.0,1,0,0,0,0,0
279160001.0,1,0,0,0,0,0
279160002.0,1,0,0,0,0,0
279160007.0,0,0,0,0,1,0
279160008.0,1,0,0,0,0,0
279160004.0,0,1,0,0,0,0
279161101.0,0,1,0,0,0,0
279170001.0,1,0,0,0,0,0
279180003.0,1,0,0,0,0,0
279180004.0,1,0,0,0,0,0
279190002.0,1,0,0,0,0,0
279190004.0,0,1,0,0,0,0
279192101.0,0,1,0,0,0,0
279190003.0,0,1,0,0,0,0
279193101.0,0,1,0,0,0,0
279200009.0,1,0,0,0,0,0
279200004.0,1,0,0,0,0,0
279200007.0,1,0,0,0,0,0
279200003.0,1,0,0,0,0,0
279202101.0,1,0,0,0,0,0
279200005.0,1,0,0,0,0,0
279203101.0,1,0,0,0,0,0
279210001.0,1,0,0,0,0,0
279210002.0,1,0,0,0,0,0
279210005.0,1,0,0,0,0,0
279230001.0,1,0,0,0,0,0
279230002.0,1,0,0,0,0,0
279230005.0,1,0,0,0,0,0
279240001.0,1,0,0,0,0,0
279240002.0,1,0,0,0,0,0
279240004.0,0,0,0,0,1,0
279240003.0,1,0,0,0,0,0
279250003.0,0,0,0,0,1,0
279260001.0,1,0,0,0,0,0
279260005.0,0,0,0,0,1,0
279260008.0,1,0,0,0,0,0
279260006.0,0,1,0,0,0,0
279260002.0,1,0,0,0,0,0
279262101.0,1,0,0,0,0,0
279280002.0,1,0,0,0,0,0
279280004.0,1,0,0,0,0,0
279290002.0,1,0,0,0,0,0
279300002.0,1,0,0,0,0,0
279300004.0,1,0,0,0,0,0
280010002.0,0,0,0,0,0,1
280020002.0,0,0,0,0,0,1
280030001.0,0,1,0,0,0,0
280030002.0,0,1,0,0,0,0
280040003.0,0,1,0,0,0,0
280050001.0,0,1,0,0,0,0
280050002.0,0,1,0,0,0,0
280060001.0,0,1,0,0,0,0
280060002.0,0,1,0,0,0,0
280060003.0,0,1,0,0,0,0
280070005.0,0,1,0,0,0,0
280073203.0,0,1,0,0,0,0
280080001.0,0,1,0,0,0,0
280080002.0,0,1,0,0,0,0
280080003.0,0,0,0,0,0,1
280080004.0,0,0,0,0,0,1
280090001.0,1,0,0,0,0,0
280090006.0,1,0,0,0,0,0
280100001.0,0,1,0,0,0,0
280100002.0,0,1,0,0,0,0
280110001.0,0,1,0,0,0,0
280110002.0,0,1,0,0,0,0
280110003.0,0,1,0,0,0,0
280112102.0,0,1,0,0,0,0
280110005.0,1,0,0,0,0,0
280113201.0,1,0,0,0,0,0
280120001.0,0,1,0,0,0,0
280120006.0,0,1,0,0,0,0
280120007.0,0,1,0,0,0,0
280120004.0,0,1,0,0,0,0
280122101.0,0,1,0,0,0,0
280120003.0,0,1,0,0,0,0
280123102.0,0,1,0,0,0,0
280140001.0,0,1,0,0,0,0
280140002.0,0,1,0,0,0,0
280140004.0,0,1,0,0,0,0
280140005.0,0,1,0,0,0,0
280150008.0,0,1,0,0,0,0
280150003.0,0,0,0,0,0,1
280150006.0,0,0,0,0,0,1
280150007.0,0,0,0,0,0,1
280150005.0,0,1,0,0,0,0
280153101.0,0,1,0,0,0,0
280160005.0,1,0,0,0,0,0
280160006.0,1,0,0,0,0,0
280160002.0,0,1,0,0,0,0
280160003.0,0,1,0,0,0,0
280170001.0,0,1,0,0,0,0
280170002.0,0,1,0,0,0,0
280170006.0,0,1,0,0,0,0
280170008.0,0,1,0,0,0,0
280171102.0,0,1,0,0,0,0
280170007.0,0,1,0,0,0,0
280173102.0,0,1,0,0,0,0
280170010.0,0,1,0,0,0,0
280173202.0,0,1,0,0,0,0
280190001.0,0,0,0,0,0,1
280190003.0,0,1,0,0,0,0
280200006.0,0,1,0,0,0,0
280210003.0,0,1,0,0,0,0
280220005.0,0,1,0,0,0,0
280224202.0,0,1,0,0,0,0
280220006.0,0,1,0,0,0,0
280220007.0,0,1,0,0,0,0
280220008.0,0,1,0,0,0,0
280220009.0,0,1,0,0,0,0
280230001.0,0,1,0,0,0,0
280230002.0,0,1,0,0,0,0
280240001.0,0,1,0,0,0,0
280240002.0,0,1,0,0,0,0
280240003.0,0,1,0,0,0,0
280243101.0,0,1,0,0,0,0
280240004.0,0,1,0,0,0,0
280250001.0,0,1,0,0,0,0
280250003.0,0,1,0,0,0,0
280110004.0,0,0,0,0,0,1
280260001.0,0,1,0,0,0,0
280260002.0,0,1,0,0,0,0
280280002.0,0,1,0,0,0,0
280280003.0,0,1,0,0,0,0
280280005.0,0,1,0,0,0,0
280283101.0,0,1,0,0,0,0
280290002.0,0,1,0,0,0,0
280290003.0,0,1,0,0,0,0
280290006.0,0,1,0,0,0,0
280300001.0,0,1,0,0,0,0
280300002.0,0,1,0,0,0,0
280300003.0,0,1,0,0,0,0
281010002.0,0,1,0,0,0,0
281010004.0,0,0,0,0,0,1
281010003.0,0,1,0,0,0,0
281011102.0,0,1,0,0,0,0
281020003.0,0,1,0,0,0,0
281020004.0,0,0,0,0,0,1
281022102.0,0,1,0,0,0,0
281030002.0,0,1,0,0,0,0
281030004.0,1,0,0,0,0,0
281032105.0,1,0,0,0,0,0
281040001.0,0,1,0,0,0,0
281040002.0,0,1,0,0,0,0
281040004.0,0,1,0,0,0,0
281040006.0,0,0,0,0,0,1
281050003.0,0,1,0,0,0,0
281060001.0,0,1,0,0,0,0
281031102.0,0,1,0,0,0,0
281080003.0,0,1,0,0,0,0
281090001.0,0,1,0,0,0,0
281100002.0,0,1,0,0,0,0
281110003.0,0,1,0,0,0,0
281114102.0,0,1,0,0,0,0
281120001.0,0,1,0,0,0,0
281130001.0,0,1,0,0,0,0
281130002.0,0,1,0,0,0,0
281130003.0,0,1,0,0,0,0
281130004.0,0,1,0,0,0,0
281130005.0,0,1,0,0,0,0
281130006.0,0,0,0,0,0,1
281140001.0,0,0,0,0,0,1
281140002.0,0,1,0,0,0,0
281140005.0,0,0,0,0,0,1
281150001.0,0,1,0,0,0,0
281150003.0,0,1,0,0,0,0
281153102.0,0,1,0,0,0,0
281160001.0,0,1,0,0,0,0
281160002.0,0,1,0,0,0,0
281170001.0,0,1,0,0,0,0
281170002.0,0,1,0,0,0,0
281170003.0,0,0,0,0,0,1
281190001.0,0,1,0,0,0,0
281190002.0,0,1,0,0,0,0
282010002.0,0,0,0,0,1,0
282010008.0,0,0,0,0,1,0
282020001.0,1,0,0,0,0,0
282030002.0,1,0,0,0,0,0
282050002.0,1,0,0,0,0,0
282050006.0,1,0,0,0,0,0
282060002.0,1,0,0,0,0,0
282070001.0,1,0,0,0,0,0
282070008.0,1,0,0,0,0,0
282073202.0,1,0,0,0,0,0
282080001.0,1,0,0,0,0,0
282080002.0,1,0,0,0,0,0
282080005.0,0,0,0,0,1,0
282090009.0,1,0,0,0,0,0
282090005.0,1,0,0,0,0,0
282090004.0,1,0,0,0,0,0
282091203.0,1,0,0,0,0,0
282100002.0,0,0,0,0,1,0
282100008.0,0,0,0,0,1,0
282101102.0,0,0,0,0,1,0
282110001.0,1,0,0,0,0,0
282110002.0,1,0,0,0,0,0
282120002.0,1,0,0,0,0,0
282130001.0,1,0,0,0,0,0
282130002.0,1,0,0,0,0,0
282140001.0,0,1,0,0,0,0
282140002.0,0,1,0,0,0,0
282140003.0,0,0,0,0,0,1
282150001.0,1,0,0,0,0,0
282150002.0,1,0,0,0,0,0
282150006.0,0,0,0,0,1,0
282160001.0,1,0,0,0,0,0
282160002.0,1,0,0,0,0,0
282170002.0,1,0,0,0,0,0
282170003.0,1,0,0,0,0,0
282170005.0,0,0,0,0,1,0
282180001.0,1,0,0,0,0,0
282190002.0,1,0,0,0,0,0
282210001.0,1,0,0,0,0,0
282220001.0,0,1,0,0,0,0
282220002.0,0,0,0,0,0,1
282230002.0,1,0,0,0,0,0
282230003.0,0,0,0,0,1,0
282240001.0,0,1,0,0,0,0
282240002.0,0,1,0,0,0,0
282250001.0,1,0,0,0,0,0
282250002.0,1,0,0,0,0,0
282250003.0,0,0,0,0,1,0
282270001.0,1,0,0,0,0,0
282270002.0,1,0,0,0,0,0
282270005.0,1,0,0,0,0,0
282270004.0,1,0,0,0,0,0
282280006.0,1,0,0,0,0,0
282290001.0,0,0,0,0,1,0
282410001.0,0,1,0,0,0,0
282410002.0,0,0,0,0,0,1
282410004.0,0,1,0,0,0,0
283010001.0,0,0,0,1,0,0
283010002.0,0,1,0,0,0,0
283010004.0,0,0,0,1,0,0
283020001.0,0,1,0,0,0,0
283020002.0,0,1,0,0,0,0
283021102.0,0,1,0,0,0,0
283020005.0,0,1,0,0,0,0
283023101.0,0,1,0,0,0,0
283030001.0,0,1,0,0,0,0
283030008.0,0,1,0,0,0,0
283030013.0,0,1,0,0,0,0
283030004.0,0,1,0,0,0,0
283030003.0,0,1,0,0,0,0
283032201.0,0,1,0,0,0,0
283040001.0,0,0,0,0,1,0
283040005.0,1,0,0,0,0,0
283050006.0,0,0,0,1,0,0
283050007.0,0,0,0,1,0,0
283050009.0,0,0,0,1,0,0
283050003.0,0,1,0,0,0,0
283053102.0,0,1,0,0,0,0
283050004.0,0,0,0,1,0,0
283053202.0,0,1,0,0,0,0
283060002.0,0,1,0,0,0,0
283070002.0,0,1,0,0,0,0
283070005.0,0,1,0,0,0,0
283080002.0,0,0,0,1,0,0
283090002.0,0,1,0,0,0,0
283090005.0,0,1,0,0,0,0
283090008.0,0,0,0,1,0,0
283090009.0,0,0,0,0,0,1
283090003.0,0,0,0,0,1,0
283093102.0,1,0,0,0,0,0
283090004.0,0,1,0,0,0,0
283093202.0,0,1,0,0,0,0
283100002.0,0,0,0,1,0,0
283110001.0,0,1,0,0,0,0
283110002.0,0,1,0,0,0,0
283120002.0,0,1,0,0,0,0
283120003.0,0,1,0,0,0,0
283130001.0,0,1,0,0,0,0
283130002.0,0,1,0,0,0,0
283140001.0,0,0,0,1,0,0
283140002.0,0,0,0,1,0,0
283140007.0,0,0,0,1,0,0
283140008.0,0,1,0,0,0,0
283150001.0,0,1,0,0,0,0
283150002.0,0,1,0,0,0,0
283150003.0,0,0,0,1,0,0
283160001.0,0,0,0,1,0,0
283160002.0,0,1,0,0,0,0
283160005.0,0,1,0,0,0,0
283170001.0,0,1,0,0,0,0
283170002.0,0,1,0,0,0,0
283170008.0,0,1,0,0,0,0
283170010.0,0,1,0,0,0,0
283170011.0,0,1,0,0,0,0
283170004.0,0,1,0,0,0,0
283173102.0,0,1,0,0,0,0
283190002.0,0,0,0,1,0,0
283190005.0,0,1,0,0,0,0
283190003.0,0,0,0,1,0,0
283191102.0,0,1,0,0,0,0
283200001.0,0,0,0,1,0,0
283200002.0,0,1,0,0,0,0
283200003.0,0,1,0,0,0,0
283200005.0,0,1,0,0,0,0
283210002.0,0,1,0,0,0,0
283220001.0,0,1,0,0,0,0
283230003.0,0,1,0,0,0,0
283230002.0,0,1,0,0,0,0
283231102.0,0,1,0,0,0,0
283240002.0,0,1,0,0,0,0
283240003.0,0,0,0,1,0,0
283250001.0,0,1,0,0,0,0
283250002.0,0,1,0,0,0,0
283260001.0,0,1,0,0,0,0
283270001.0,1,0,0,0,0,0
283270002.0,1,0,0,0,0,0
283270003.0,1,0,0,0,0,0
283270004.0,0,0,0,0,1,0
283280003.0,0,1,0,0,0,0
283280007.0,0,1,0,0,0,0
283280005.0,0,0,0,1,0,0
283283201.0,0,1,0,0,0,0
283290001.0,0,1,0,0,0,0
283290002.0,0,1,0,0,0,0
283290003.0,0,1,0,0,0,0
283300001.0,0,1,0,0,0,0
283300002.0,0,1,0,0,0,0
283300006.0,0,1,0,0,0,0
283303101.0,0,1,0,0,0,0
284010007.0,1,0,0,0,0,0
284010002.0,0,0,0,0,0,1
284020002.0,0,0,1,0,0,0
284030001.0,0,1,0,0,0,0
284030002.0,0,1,0,0,0,0
284030009.0,0,1,0,0,0,0
284030003.0,0,1,0,0,0,0
284040001.0,0,1,0,0,0,0
284040002.0,0,1,0,0,0,0
284060002.0,0,1,0,0,0,0
284070001.0,0,0,0,0,1,0
284080002.0,0,0,0,0,0,1
284080005.0,0,0,0,0,0,1
284090001.0,0,1,0,0,0,0
284090002.0,0,1,0,0,0,0
284100003.0,0,1,0,0,0,0
284100011.0,0,1,0,0,0,0
284120001.0,0,1,0,0,0,0
284120002.0,0,1,0,0,0,0
284120005.0,0,1,0,0,0,0
284130001.0,0,1,0,0,0,0
284130002.0,0,1,0,0,0,0
284140001.0,0,0,0,0,0,1
284150002.0,0,1,0,0,0,0
284150004.0,0,1,0,0,0,0
284160004.0,0,1,0,0,0,0
284160005.0,0,1,0,0,0,0
284160009.0,0,1,0,0,0,0
284170002.0,0,1,0,0,0,0
284180001.0,0,1,0,0,0,0
284180002.0,0,1,0,0,0,0
284200003.0,0,1,0,0,0,0
284210001.0,0,0,0,0,0,1
284210003.0,0,0,0,0,0,1
284210004.0,0,0,0,0,0,1
284230001.0,0,1,0,0,0,0
284230002.0,0,1,0,0,0,0
284240007.0,0,1,0,0,0,0
284240009.0,0,1,0,0,0,0
284240001.0,1,0,0,0,0,0
284240002.0,1,0,0,0,0,0
284250001.0,0,0,0,0,0,1
284250002.0,0,0,0,0,0,1
284270005.0,0,1,0,0,0,0
284280004.0,0,0,0,0,0,1
284280005.0,0,1,0,0,0,0
284290001.0,0,1,0,0,0,0
284290002.0,0,1,0,0,0,0
285010002.0,0,1,0,0,0,0
285020001.0,0,1,0,0,0,0
285020002.0,0,0,0,0,0,1
285020006.0,1,0,0,0,0,0
285030002.0,0,1,0,0,0,0
285030003.0,0,1,0,0,0,0
285040001.0,0,1,0,0,0,0
285040005.0,0,1,0,0,0,0
285050001.0,0,0,0,0,0,1
285050005.0,0,1,0,0,0,0
285060002.0,0,1,0,0,0,0
285060006.0,0,1,0,0,0,0
285070001.0,0,1,0,0,0,0
285070002.0,0,1,0,0,0,0
285070006.0,0,0,0,0,0,1
285080003.0,0,1,0,0,0,0
285083102.0,0,1,0,0,0,0
285100003.0,0,1,0,0,0,0
285100010.0,0,1,0,0,0,0
285100012.0,0,0,0,0,0,1
285100002.0,0,1,0,0,0,0
285100008.0,0,1,0,0,0,0
285100006.0,0,1,0,0,0,0
285103101.0,0,1,0,0,0,0
285110002.0,0,1,0,0,0,0
285110005.0,0,1,0,0,0,0
285111104.0,0,1,0,0,0,0
285110003.0,0,1,0,0,0,0
285110004.0,0,1,0,0,0,0
285120001.0,0,0,0,0,0,1
285120004.0,0,1,0,0,0,0
285120002.0,0,1,0,0,0,0
285123102.0,0,1,0,0,0,0
285130001.0,0,1,0,0,0,0
285130005.0,0,1,0,0,0,0
285130006.0,0,0,0,1,0,0
285140001.0,0,0,0,0,0,1
285140002.0,0,1,0,0,0,0
285140006.0,0,0,0,0,0,1
285150001.0,0,1,0,0,0,0
285150002.0,0,1,0,0,0,0
285160001.0,0,1,0,0,0,0
285160002.0,0,1,0,0,0,0
285160003.0,0,1,0,0,0,0
285163202.0,0,1,0,0,0,0
285170002.0,0,1,0,0,0,0
285180001.0,0,1,0,0,0,0
285200001.0,0,1,0,0,0,0
285200002.0,0,0,0,0,0,1
285200003.0,0,1,0,0,0,0
285203102.0,0,1,0,0,0,0
285200006.0,0,0,0,0,0,1
285203202.0,0,0,0,0,0,1
286010005.0,0,1,0,0,0,0
286011101.0,0,1,0,0,0,0
286010003.0,0,1,0,0,0,0
286020001.0,0,1,0,0,0,0
286020002.0,0,1,0,0,0,0
286020006.0,0,0,0,0,0,1
286020003.0,0,1,0,0,0,0
286040001.0,0,1,0,0,0,0
286040002.0,0,1,0,0,0,0
286040004.0,0,1,0,0,0,0
286050002.0,0,1,0,0,0,0
286050005.0,0,1,0,0,0,0
286053102.0,0,1,0,0,0,0
286050003.0,0,1,0,0,0,0
286053202.0,0,1,0,0,0,0
286060002.0,0,1,0,0,0,0
286070002.0,0,1,0,0,0,0
286070003.0,0,1,0,0,0,0
286073101.0,0,1,0,0,0,0
286080001.0,0,1,0,0,0,0
286080002.0,0,1,0,0,0,0
286080004.0,0,0,0,0,0,1
286090001.0,0,0,0,0,0,1
286090003.0,0,0,0,0,0,1
286090002.0,0,0,0,0,0,1
286093102.0,0,1,0,0,0,0
286100003.0,0,1,0,0,0,0
286140002.0,0,1,0,0,0,0
286110001.0,0,1,0,0,0,0
286110002.0,0,1,0,0,0,0
286110003.0,0,1,0,0,0,0
286110004.0,0,1,0,0,0,0
286120002.0,0,1,0,0,0,0
286130001.0,0,1,0,0,0,0
286140003.0,0,1,0,0,0,0
286150001.0,0,1,0,0,0,0
286150002.0,0,1,0,0,0,0
286160001.0,0,0,0,0,0,1
286160002.0,0,1,0,0,0,0
286170001.0,0,1,0,0,0,0
286170002.0,0,1,0,0,0,0
286170003.0,0,0,0,0,0,1
286190001.0,0,1,0,0,0,0
286190002.0,0,1,0,0,0,0
286200001.0,0,1,0,0,0,0
286200002.0,0,1,0,0,0,0
287020001.0,1,0,0,0,0,0
287020002.0,1,0,0,0,0,0
287020003.0,0,0,0,0,1,0
287030001.0,1,0,0,0,0,0
287030002.0,1,0,0,0,0,0
287030003.0,1,0,0,0,0,0
287040004.0,1,0,0,0,0,0
287040005.0,1,0,0,0,0,0
287050001.0,1,0,0,0,0,0
287050002.0,1,0,0,0,0,0
287050005.0,0,0,0,0,1,0
287050006.0,0,0,0,0,1,0
287050007.0,0,0,0,0,1,0
287050004.0,0,0,0,0,1,0
287060001.0,1,0,0,0,0,0
287060002.0,1,0,0,0,0,0
287060004.0,0,0,0,0,1,0
287080002.0,1,0,0,0,0,0
287090001.0,1,0,0,0,0,0
287090002.0,1,0,0,0,0,0
287100004.0,1,0,0,0,0,0
287103202.0,1,0,0,0,0,0
287100003.0,0,0,0,0,1,0
287103101.0,1,0,0,0,0,0
287110001.0,1,0,0,0,0,0
287110006.0,0,0,0,0,0,1
287120001.0,1,0,0,0,0,0
287120002.0,1,0,0,0,0,0
287130001.0,1,0,0,0,0,0
287130002.0,1,0,0,0,0,0
287140001.0,1,0,0,0,0,0
287140005.0,1,0,0,0,0,0
287150001.0,1,0,0,0,0,0
